,filename,cough_detected,nframes,duration,status
694,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/08a8a413-8dbe-4408-8207-905ec2254024.webm,0.8929,95256.0,4.32,
695,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/08ab9427-e990-49a6-af14-136c388add98.webm,0.957,123039.0,5.58,
698,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/08b5dce8-604c-496e-b06b-08f98eee76d6.webm,0.8368,218295.0,9.9,
701,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/08be37d7-f0d3-486a-bdc0-3da0173bbab2.webm,0.9963,216972.0,9.84,
704,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/08c8ff6f-7957-4d87-90c3-9206d669fc28.ogg,0.9703,218972.0,9.9307,
705,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/08cb685c-6bd5-44f4-b8b7-982618592d58.webm,0.865,211680.0,9.6,
707,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/08d42330-756b-4b4b-8847-59edc66270b3.webm,0.8937,215649.0,9.78,
711,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/08e8d8d4-0989-4b75-afe6-51cd89f2043a.webm,0.7533,41013.0,1.86,
718,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/08fb3344-aa00-4bb3-b07d-78066dbf9fdb.webm,0.918,134946.0,6.12,
720,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0900acc1-fdce-4827-bd56-42e99b9b1d5e.webm,0.7862,100548.0,4.56,
726,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0913f557-2658-4fc9-9a43-8e8aa367bff4.webm,0.8006,154791.0,7.02,
727,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0914823d-34bb-4ff1-ac99-393be42e3f7d.webm,0.9721,179928.0,8.16,
743,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0951a755-361c-4ee1-b118-84d16c34ba82.webm,0.9644,190512.0,8.64,
745,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0953e011-80ef-4829-933a-6d1c77648fb9.webm,0.979,169344.0,7.68,
753,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/096bea79-88a1-4caa-a103-79e8eef97dd0.webm,0.9966,216972.0,9.84,
754,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/096dc768-9519-4f96-b0f8-0f9c82217230.webm,0.9981,215649.0,9.78,
759,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0981cdc7-70af-4570-ae2e-54ce9700083a.webm,0.9894,219618.0,9.96,
760,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0982ccad-4e5a-4ac4-90ce-3c39bf9bf3be.webm,0.9663,201096.0,9.12,
762,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0987eda4-fdd2-4e15-bd1b-3d007ed7e029.webm,0.9691,215649.0,9.78,
766,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0991d358-62f3-47f7-8473-1257bfbb1111.webm,0.8879,219618.0,9.96,
769,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/099e74f0-c97a-44d4-84e7-95619da0afb0.ogg,0.9821,220618.0,10.0054,
775,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/09add6ba-3fa5-4ea6-940e-cc902091cb15.webm,0.9935,211680.0,9.6,
786,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/09d93292-e5f3-4457-ba05-0c6f06481030.wav,0.8813,162288.0,7.36,
788,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/09dfde47-d616-4d13-9c48-3101d7f5c835.webm,0.9853,117747.0,5.34,
800,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a0464dc-64a6-48fb-be59-618436aefd63.webm,0.9447,198450.0,9.0,
802,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a0b83e9-860d-42ec-855b-49e73c5ad49e.webm,0.9953,215649.0,9.78,
808,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a33e5bd-366f-4fe2-8e44-c78ab352f592.webm,0.6845,216972.0,9.84,
810,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a4539a3-f6ea-474a-98de-f9fdfbd76049.webm,0.9398,215649.0,9.78,
817,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a5ff39e-c905-47d1-8f39-5691d0c14b00.webm,0.871,219618.0,9.96,
821,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a68d5ea-bbb5-492d-b33c-c1cc54df5d90.webm,0.9081,96579.0,4.38,
822,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a6ae32e-9e1c-486a-aa96-4ecbbe9d1aaf.ogg,0.8728,219030.0,9.9333,
827,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a73559e-63d7-4346-b796-2f9a2c2c7725.webm,0.9531,152145.0,6.9,
830,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a79e26f-2a5e-446e-829a-aa6e9381bdb5.wav,0.9979,186279.0,8.448,
831,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a8b9e55-2ac6-419b-8551-f6efc3380d6e.webm,0.9931,216972.0,9.84,
833,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a8f3306-fd12-4689-b346-91fb29f9ae88.webm,0.97,218295.0,9.9,
835,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0a962406-7a73-4e2d-92b2-ab97f4da7fb4.ogg,0.784,220794.0,10.0133,
843,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0aa8c59b-fbb4-44cf-a14c-621b2d4c72e8.webm,0.707,44982.0,2.04,
848,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ac6a271-f085-4691-afef-40091a6de2a0.webm,0.8648,209034.0,9.48,
850,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ac97b6c-853f-43bf-95ae-86938aa857d2.webm,0.6806,214326.0,9.72,
853,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ad8ca95-509e-48af-8d54-9cef91eab64a.webm,0.9659,120393.0,5.46,
854,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0adb5e7b-faf6-408d-b60a-79475776ad6d.ogg,0.9265,218325.0,9.9014,
855,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0add5e55-136a-4eaa-98db-3495635cbb56.webm,0.9393,79380.0,3.6,
856,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0adf2d25-c214-4c20-b33f-3b30cb4ca384.webm,0.9051,216972.0,9.84,
858,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ae866c7-df48-4ea9-911a-5be9c8a0b567.webm,0.9056,187866.0,8.52,
861,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0aeddbf7-539a-47c8-8d4d-0bb2bec54840.webm,0.9877,218295.0,9.9,
880,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b19e6db-d4cc-43b4-994e-d4eff18cc7e9.webm,0.7347,164052.0,7.44,
882,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b239057-f033-4241-af2a-65ec65225f9d.webm,0.9788,216972.0,9.84,
883,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b2565db-2c95-4287-aae2-608e04694533.webm,0.9166,219618.0,9.96,
885,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b2bb726-8284-48a2-89ad-4e26fab9e788.webm,0.9706,219618.0,9.96,
886,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b2d8504-3f58-411a-8024-31abebc507fb.webm,0.9675,215649.0,9.78,
893,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b393dd6-20b9-4d08-be48-230108d471df.webm,0.9879,121716.0,5.52,
896,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b3ec87b-b882-4a57-9cae-b391ccb360e4.webm,0.9959,216972.0,9.84,
898,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b43fe9d-c9d6-4d0d-abf9-52f6b3712325.webm,0.9668,60858.0,2.76,
901,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b485e13-8f84-4d88-bc66-0e0f186ed1c5.webm,0.8707,191835.0,8.7,
907,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b55a094-52e3-4988-a436-5da9c1379303.webm,0.9559,216972.0,9.84,
912,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0b633d3d-8ae7-4253-9ee1-e6a06942189a.webm,0.9856,215649.0,9.78,
928,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0baa37ab-3409-4148-801c-72655b993ccb.webm,0.696,214326.0,9.72,
929,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0bb1359f-83db-4ce3-8c93-b2b3e1b701cd.webm,0.9525,194481.0,8.82,
932,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0bb49fe2-403f-4565-938e-08bb356a6882.webm,0.9905,205065.0,9.3,
934,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0bb79405-96fe-45b8-8bdb-104b58abc79a.webm,0.8843,113778.0,5.16,
943,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0bd0aa30-81da-4eb6-a7c3-44ef87652a0d.webm,0.8284,211680.0,9.6,
945,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0bdeaba1-ede1-4622-9954-614964fc90f3.webm,0.9463,134946.0,6.12,
950,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0be8bfe9-6ed7-4a3a-a75d-634224b747fb.webm,0.9719,187866.0,8.52,
965,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c27559f-cf6a-4caf-9568-fd07f74302b4.webm,0.9956,215649.0,9.78,
970,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c2c522f-cc25-45ad-94ac-216c53ebadca.webm,0.7997,42336.0,1.92,
972,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c31c59e-7752-4c73-873f-bc1f37763dfd.webm,0.8104,74088.0,3.36,
973,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c320eac-7c16-47b1-8a88-bd6cd418c4e1.webm,0.9771,216972.0,9.84,
979,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c3f056d-dd20-4e29-849b-05e78bc6d42d.webm,0.9319,95256.0,4.32,
980,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c3fbe18-c535-4340-ae0b-8a33c183cfdf.ogg,0.8314,35473.0,1.6088,
982,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c46b097-e0c6-4e8d-8486-ab5f64d8a055.webm,0.9883,216972.0,9.84,
988,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c4d251a-0b67-409b-b6a9-65a44dbaf15f.wav,0.9815,82791.0,3.7547,
992,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c565790-9765-40fc-ab58-ad3a1794d71e.webm,0.9482,78057.0,3.54,
998,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c69482d-2a4f-4916-a58f-9e9aaaf1dc1c.webm,0.9638,76734.0,3.48,
999,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c6e544c-c525-4c91-a2b1-3f5cc5902680.webm,0.9908,129654.0,5.88,
1004,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c8249a9-3dd0-4b37-b90f-24c2c42cebab.webm,0.9777,218295.0,9.9,
1005,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0c89a980-fa7e-4a79-8027-0af59ef1f5e7.webm,0.7177,213003.0,9.66,
1012,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ca73e30-756c-453d-9789-b8c499a3400b.webm,0.9908,216972.0,9.84,
1015,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0cb10243-600e-4251-ac0f-ec403af39444.webm,0.7491,54243.0,2.46,
1021,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0cb958db-c13d-452a-a9b7-54083fceb417.webm,0.7687,215649.0,9.78,
1023,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0cc0ccfb-674f-4e9b-b6f3-539478d6d08d.webm,0.9974,109809.0,4.98,
1024,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0cc43e76-1467-4046-afec-8ca05e08b9ce.webm,0.7899,219618.0,9.96,
1025,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0cc43f83-51f6-407b-b5dc-1e372c818d63.webm,0.7698,218295.0,9.9,
1032,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0cdd9b2f-fef0-46eb-9031-9b16e31f189c.webm,0.9978,187866.0,8.52,
1043,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d1402a8-0084-4b35-90bb-efa27f3e61c7.webm,0.7699,216972.0,9.84,
1044,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d1436c1-b1e8-4603-8c60-2f4d378e1841.webm,0.9725,55566.0,2.52,
1051,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d25a61f-e376-45d0-9222-f55bc2c472cf.webm,0.9932,169344.0,7.68,
1052,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d2876d2-ffac-4057-a979-6c93175af1e8.webm,0.7922,211680.0,9.6,
1053,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d28f774-d9e5-4def-9684-828487688d59.webm,0.9946,216972.0,9.84,
1055,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d2a97e6-70b5-4ae4-bc81-d0683dec0095.webm,0.9253,216972.0,9.84,
1056,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d2ab089-7bdc-415d-9c65-7f59068541ad.ogg,0.9634,220030.0,9.9787,
1058,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d323007-cba0-4b55-b7f2-49d67a63f024.wav,0.9892,220148.0,9.984,
1060,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d340de0-bf16-4f5c-b51f-c158b83c4f76.ogg,0.9392,219981.0,9.9765,
1064,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d3fcbce-0d37-471d-a6fb-cb487cfa7263.webm,0.9902,179928.0,8.16,
1068,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d4a42f6-6395-40aa-815c-6b25a0db405b.webm,0.9449,115101.0,5.22,
1073,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d675468-21ce-4630-8424-e0330eb18e94.webm,0.956,76734.0,3.48,
1076,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d6c749f-7365-4a17-933d-043a53b64580.webm,0.7879,216972.0,9.84,
1077,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d73db90-ceb7-4e28-aa0d-d9e6c9f075f7.webm,0.9856,121716.0,5.52,
1079,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d79c1e3-5696-4d4a-a96a-a01aae66ec1d.webm,0.8443,206388.0,9.36,
1080,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d7a6cb9-099c-48ba-8447-e7749bb88abe.webm,0.6952,216972.0,9.84,
1082,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d7e49c5-8fe8-44cc-84a5-78b4a2517212.webm,0.9745,216972.0,9.84,
1085,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d8a54c4-2c49-47c6-80d7-98dd7ba0be3d.webm,0.9829,76734.0,3.48,
1086,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d8e95c6-deaf-4cc2-adff-da0fe2e10c99.webm,0.9893,100548.0,4.56,
1088,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d9599ab-b403-4042-8ae1-aec7cdd2b145.webm,0.9448,218295.0,9.9,
1090,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0d9c9f84-b100-4d05-9faa-efa63463cdd4.webm,0.8679,140238.0,6.36,
1101,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0dd23a78-e8d7-44d8-867f-7efc36a756d9.webm,0.928,125685.0,5.7,
1108,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0df14138-993f-49f5-a518-f60f41d39326.webm,0.9904,215649.0,9.78,
1109,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0df18e06-35c3-408e-8f82-bb4523ccdb08.webm,0.9872,215649.0,9.78,
1114,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0df7ea66-9856-4faf-9d7b-7fc98788399b.webm,0.8626,216972.0,9.84,
1126,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0e3116dc-1274-462a-ac7f-f9e0aab232a2.webm,0.9903,215649.0,9.78,
1134,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0e5bf9bf-ce72-4d3b-bd7c-d988cf8c2812.webm,0.9882,218295.0,9.9,
1142,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0e7cb60c-1a5d-484d-8a54-d00e775ed34c.ogg,0.9806,212151.0,9.6214,
1143,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0e7e7d6b-fe95-453d-9cdd-694409e97fa7.webm,0.9758,119070.0,5.4,
1145,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0e7fbb51-9309-4951-aec6-10b76b874a83.webm,0.8439,113778.0,5.16,
1147,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0e880a12-4d82-4b46-acb6-95c2e99e7d46.ogg,0.7336,128537.0,5.8293,
1148,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0e8bec61-bb2e-4a7c-8ed3-0aabee124701.webm,0.9919,130977.0,5.94,
1151,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0e94b9cd-23bb-4a65-aa9c-b4ae9e5d13d5.webm,0.7453,216972.0,9.84,
1157,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0e9d91a5-c270-40f4-9047-17133d632bf0.webm,0.9545,219618.0,9.96,
1159,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ea59ecd-0484-4121-9ce0-a1fbb0675b40.webm,0.8761,218295.0,9.9,
1161,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0eb1e559-af03-4640-8f44-bb2a5d2bf7e0.webm,0.7655,191835.0,8.7,
1165,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ebc406e-c9d5-43f5-9fd0-1a8777e7a7ed.webm,0.838,219618.0,9.96,
1172,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ecdc99a-e9af-400e-8822-764d4aeed0dc.webm,0.9938,91287.0,4.14,
1175,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ed251b7-9054-4e47-b77e-376b7c4edabd.webm,0.7881,219618.0,9.96,
1180,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ee10f90-647d-4c71-a0ba-c4756947ae6f.webm,0.9609,218295.0,9.9,
1182,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0eea6a82-98c2-48c8-a4f9-3fd528c49133.webm,0.9003,219618.0,9.96,
1183,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0eea6c49-ec49-43e1-a438-7f5f790e514e.ogg,0.993,153880.0,6.9787,
1190,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ef4dc6c-9a00-431b-838a-426fdb35cfce.webm,0.9376,215649.0,9.78,
1192,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ef84465-3801-49dc-89be-67365f1105a1.webm,0.9902,216972.0,9.84,
1194,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ef92db4-27e6-46f7-8c26-011af614dece.webm,0.7901,215649.0,9.78,
1197,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f02abf8-0b04-400d-a999-ccdbab461b56.webm,0.9636,216972.0,9.84,
1198,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f033029-28fc-48c3-b674-ac1bab8ffd18.webm,0.994,219618.0,9.96,
1199,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f033694-d806-459d-af39-1e2de737509e.webm,0.9465,59535.0,2.7,
1204,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f154f2a-e820-4455-b585-51011b4ae06c.webm,0.9947,194481.0,8.82,
1216,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f3bab98-b738-48f2-86d2-5e1b9a7ba86c.webm,0.8527,41013.0,1.86,
1218,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f4416c5-f5fe-4dba-be49-7121ed1243a2.webm,0.705,64827.0,2.94,
1223,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f51936f-fb25-4eee-a5ca-f793e876e2ae.webm,0.9785,205065.0,9.3,
1224,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f527931-96bd-4286-8566-8424edbbb2fc.webm,0.7628,219618.0,9.96,
1226,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f5b6812-b72e-42c1-af7b-e58a84e54e87.webm,0.9409,219618.0,9.96,
1228,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f5da156-d13b-4bf1-8bff-572d46b309e3.webm,0.7159,113778.0,5.16,
1230,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f639e53-8c24-4a2b-a87e-07a2125c5943.webm,0.9835,219618.0,9.96,
1235,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f6daedd-3eb6-4c4a-972f-2c131a4b1720.webm,0.685,219618.0,9.96,
1240,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f821f3b-fdeb-45b0-a4af-57ecb14100af.webm,0.9848,219618.0,9.96,
1251,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0f975da7-b5a7-46cd-9b16-21fcca833c04.webm,0.9805,173313.0,7.86,
1255,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fac1e71-fa89-4698-bf2e-120926eff646.webm,0.7966,214326.0,9.72,
1256,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fb0108e-c4e8-49e4-82fd-7740c2a8189d.webm,0.9861,219618.0,9.96,
1257,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fb09abe-9a94-41b7-b183-7f1b68ed3cb0.wav,0.9525,64916.0,2.944,
1259,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fb16c2a-d206-4293-a129-03d444d03928.webm,0.7056,219618.0,9.96,
1261,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fb4cce5-c702-4403-9468-a407618b215f.webm,0.9922,216972.0,9.84,
1262,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fb681c9-dee3-44a1-ba9d-05418c481a2a.webm,0.9971,185220.0,8.4,
1265,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fbf9a89-36b7-48e6-9933-fc7c49dd73d1.webm,0.8876,219618.0,9.96,
1266,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fbfd4fd-3a72-49f3-8edb-caa466324247.webm,0.7628,219618.0,9.96,
1270,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fd35965-838b-43db-80f3-6c3d969607f6.webm,0.9232,219618.0,9.96,
1272,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0febb6ba-39ee-4c6f-b0bb-787cc828cfa1.webm,0.9677,62181.0,2.82,
1278,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0ffcbb69-a07a-4f9c-b2d4-1edbbe91f15f.webm,0.862,216972.0,9.84,
1279,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/0fff6aea-f203-439f-8cb9-b0a35967f62d.webm,0.9821,62181.0,2.82,
1281,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/1005ef8a-7d26-441e-bf06-8849165038d0.webm,0.9742,216972.0,9.84,
1283,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/1007d6c9-f92d-4132-83e6-325509d3b082.ogg,0.8976,219736.0,9.9654,
1286,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/101546f7-0823-4c08-965a-3a28611af80b.webm,0.9872,144207.0,6.54,
1288,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/10166e38-64ec-4506-812f-02695c6fdc78.webm,0.9949,95256.0,4.32,
1291,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/101e705d-8254-460c-8d5b-10f8c147dd96.webm,0.996,219618.0,9.96,
1294,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/102cb33b-13c3-4b60-a9a2-a67175f6770e.webm,0.9523,158760.0,7.2,
1298,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/103e3940-dd1b-4afa-90e9-453d337a5172.webm,0.9715,216972.0,9.84,
1299,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/103ed51b-191a-4689-8578-a7d41fb6f017.webm,0.9907,214326.0,9.72,
1301,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/1051a897-f206-4bec-a18d-5bac003cf083.webm,0.9855,216972.0,9.84,
1304,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/1056dc9c-b7e6-4e7f-a7b1-71504cff50aa.ogg,0.9255,220736.0,10.0107,
1316,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/107460c7-eb4f-47be-a9fa-430cc196deaf.webm,0.992,219618.0,9.96,
1318,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/1077d00f-5e38-49f0-b88b-03988c8ec287.webm,0.9619,215649.0,9.78,
1325,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/108b3e47-a947-42d2-bfa5-9dd983057434.webm,0.9745,116424.0,5.28,
1329,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/10977b27-05a4-437e-9e19-6b2a533380f5.wav,0.9788,160877.0,7.296,
1331,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/10a3f081-8a87-4183-a31b-b8e3a38af25f.wav,0.984,220148.0,9.984,
1344,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/10c0056a-118b-46c1-a146-1f233c8f3ff3.ogg,0.8674,217913.0,9.8827,
1354,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/10e7a83b-dc81-49fd-a5cc-ad3984aa756d.webm,0.984,210357.0,9.54,
1368,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/1126cfc4-95d8-49e6-8d97-631ea0706137.webm,0.9932,216972.0,9.84,
